step_share,jump_ratio,step_over_gap,step_pos,path_over_gap,run,tier,prompt_id,seed,DR,Mmid,dino,clip,pix,abrupt,online
0.07591159641742706,17.411663055419922,0.6350682377815247,0.008928571428571428,8.365891456604004,R1,high,P08H,42,0.3675394356250763,0.2342342342342342,1.0139449834823608,0.3884828090667724,0.9529079794883728,True,False
0.05907198786735535,16.794801712036133,0.29933714866638184,0.017857142857142856,5.067327976226807,R1,high,P08H,43,0.3691661655902862,0.2162162162162162,1.0075950622558594,0.4101274013519287,0.961197555065155,False,False
0.0552295558154583,7.960571765899658,0.3764593005180359,0.0625,6.81626558303833,R1,high,P08H,44,0.3518728017807007,0.2792792792792792,1.0002928972244265,0.4643821716308594,0.94828462600708,False,False
0.026409180834889412,2.645505666732788,0.9153092503547668,0.0,34.65875244140625,R1,high,P09H,42,0.604594349861145,0.7837837837837838,0.9430845379829408,0.4123174548149109,0.7780449390411377,False,False
0.02156730554997921,2.067671775817871,1.1323517560958862,0.0,52.5031623840332,R1,high,P09H,43,0.9019961953163148,0.7657657657657657,0.8987104892730713,0.5162885189056396,0.7421147227287292,False,False
0.022632239386439323,2.068683385848999,0.9605447053909302,0.017857142857142856,42.441436767578125,R1,high,P09H,44,0.5909912586212158,0.6216216216216216,0.9566075801849364,0.4725403189659118,0.861601710319519,False,False
0.022698216140270233,2.77376389503479,0.1770363450050354,0.08928571428571429,7.7995710372924805,R1,high,P10H,42,1.5282336473464966,0.5495495495495496,0.8633378744125366,0.4492248296737671,0.452422022819519,False,False
0.03588888794183731,4.296860218048096,0.2603354752063751,0.26785714285714285,7.25393009185791,R1,high,P10H,43,0.8341830968856812,0.4234234234234234,0.9694121479988098,0.4839855432510376,0.5832571387290955,False,False
0.05186953768134117,7.495663642883301,0.38072067499160767,0.1875,7.339966773986816,R1,high,P10H,44,0.9346004128456116,0.3513513513513513,0.9673793315887452,0.521384596824646,0.7413479685783386,False,False
0.02930382266640663,3.9309396743774414,0.18191136419773102,0.7232142857142857,6.207769393920898,R1,high,P11H,42,0.2324092388153076,0.045045045045045,0.9947289228439332,0.4631502032279968,1.1306662559509275,False,False
0.026892894878983498,3.6445043087005615,0.12654155492782593,0.30357142857142855,4.705389976501465,R1,high,P11H,43,0.2283928990364074,0.0990990990990991,0.9712607264518738,0.4359375238418579,1.0953075885772705,False,False
0.033765845000743866,5.563239097595215,0.17860177159309387,0.7053571428571429,5.289421081542969,R1,high,P11H,44,0.3425371646881103,0.045045045045045,0.9626429677009584,0.4009506702423095,1.0086910724639893,False,False
0.022731708362698555,3.1983509063720703,0.32547274231910706,0.6339285714285714,14.31800651550293,R1,high,P12H,42,0.4336347877979278,0.2792792792792792,0.9307236671447754,0.4917777776718139,0.877729594707489,False,False
0.02750316821038723,3.2050654888153076,0.4428333044052124,0.3392857142857143,16.10117530822754,R1,high,P12H,43,0.4713688492774963,0.3693693693693693,0.937796115875244,0.5307897329330444,0.8347966074943542,False,False
0.017249414697289467,2.113966464996338,0.1965916007757187,0.4375,11.397000312805176,R1,high,P12H,44,0.4102959632873535,0.2702702702702703,0.9411872625350952,0.4976664185523987,0.8220895528793335,False,False
0.024653419852256775,7.127659320831299,0.158648282289505,0.07142857142857142,6.435142517089844,R1,high,P13H,42,0.4872244894504547,0.3423423423423423,0.973843514919281,0.4593563675880432,0.9377205967903136,False,False
0.024342164397239685,2.854580879211426,0.24728812277317047,0.5446428571428571,10.158838272094727,R1,high,P13H,43,0.3977848887443542,0.2702702702702703,0.9722458720207214,0.4550157189369201,0.9309099912643432,False,False
0.03560268133878708,3.443312883377075,0.25610941648483276,0.2857142857142857,7.19354248046875,R1,high,P13H,44,0.2932494878768921,0.1531531531531531,0.9717490673065186,0.4212028980255127,0.98465895652771,False,False
0.02848534844815731,5.599645614624023,0.1578158289194107,0.2767857142857143,5.540245532989502,R1,high,P14H,42,0.1206735745072364,0.2072072072072072,0.9383891820907592,0.4968672394752502,0.9337234497070312,False,False
0.02166818268597126,2.1892683506011963,0.4012814164161682,0.26785714285714285,18.519386291503906,R1,high,P14H,43,0.4688906967639923,0.2972972972972973,0.931554079055786,0.52934730052948,0.8184349536895752,False,False
0.02135911025106907,2.0500757694244385,0.22267372906208038,0.21428571428571427,10.425233840942383,R1,high,P14H,44,0.3053021132946014,0.2972972972972973,0.9576407670974731,0.5052523016929626,0.9845015406608582,False,False
0.02799316495656967,5.54272985458374,0.4355936050415039,0.5892857142857143,15.560712814331055,R1,high,P15H,42,0.2688423693180084,0.072072072072072,0.9510506987571716,0.604723334312439,0.9735817909240724,False,False
0.015103946439921856,1.4335987567901611,0.2974150776863098,0.6428571428571429,19.69121551513672,R1,high,P15H,43,0.3373736143112182,0.1531531531531531,1.0357707738876345,0.6223694086074829,0.9526162147521972,False,False
0.02773255854845047,2.923628330230713,0.74564528465271,0.7142857142857143,26.88699722290039,R1,high,P15H,44,0.4263546466827392,0.072072072072072,1.0448477268218994,0.5443874597549438,0.9043270349502563,False,False
