group,clip_id,vae_swapfam,vae_lerp,vae_offchord,pix_swapfam,pix_lerp,dino_swapfam,dino_lerp
S-GRID:GT,GT__shadow_smoke_0,0.373064373530791,0.13986377532208727,0.8005956,0.26070031313787084,0.07418020637303309,0.2294636574253195,0.0888351249429697
S-GRID:GT,GT__shadow_smoke_2,0.3127465537310483,0.08538607904875042,0.6879647,0.20176784968747408,0.12264334740883541,0.17482596521606414,0.22451303449627255
S-GRID:GT,GT__shadow_smoke_7,0.3356743711938835,0.1497796005150204,0.6997811,0.24249734040675675,0.06204376035288207,0.2370246740136068,0.14454044153409842
S-GRID:GT,GT__water_bending_3,0.3332956025792914,0.13271197504933924,0.70884097,0.24422820449906293,0.13303094674246924,0.31192155874779637,0.07853168908040194
S-PROBE:R1:high,probe__P01H__wireframe_7__s42,0.2220067873815773,0.11514318759532978,0.56353265,0.10770786206053252,0.2040336921301512,0.17307803800635427,0.2278429364983969
S-PROBE:R2:high,probe_r2__P01H__s42,0.22417160762505042,0.12747091513647665,0.5761047,0.13686220448562325,0.19787370166698734,0.21748254785336327,0.2236149011758325
S-PROBE:R3:high,probe_r3__P01H__s42,0.1258060986221148,0.20749031620981406,0.49342778,0.029150937013583234,0.30894820700048337,0.036101980118277914,0.3130960551327744
S-PROBE:R1:high,probe__P01H__wireframe_7__s43,0.2662656868763034,0.06901127379999418,0.6040856,0.15843617810877575,0.12072730033677315,0.2609358834759961,0.2132469528498716
S-PROBE:R2:high,probe_r2__P01H__s43,0.24050048626624568,0.0969405474611916,0.60625124,0.1340734098565443,0.15758474033649575,0.23334141202852657,0.23851721501047554
S-PROBE:R3:high,probe_r3__P01H__s43,0.22701149362080925,0.26991648414001546,0.64551866,0.11742565141604458,0.3711805552675277,0.049290448663155066,0.4503106890288757
S-PROBE:R1:high,probe__P01H__wireframe_7__s44,0.21794943910043302,0.07237561174663303,0.5607604,0.1250673275966739,0.1873544431475591,0.19681263122389048,0.19937187916488058
S-PROBE:R2:high,probe_r2__P01H__s44,0.1950819034754335,0.08321007792406437,0.552222,0.08457866267848325,0.19973502386634892,0.17393332012295507,0.19295886002002202
S-PROBE:R3:high,probe_r3__P01H__s44,0.17437078611695372,0.16996156737123413,0.5581249,0.05380549966843911,0.3304334627101472,0.0633726881619262,0.29339028509198006
S-PROBE:R1:high,probe__P02H__super_fast_run_10__s42,0.2837174562634917,0.10952679676424508,0.5879707,0.12955804339345384,0.28641110516190693,0.09353956431583249,0.35571330650098254
S-PROBE:R2:high,probe_r2__P02H__s42,0.30524418636101425,0.06975564010159199,0.59030265,0.2382392602106108,0.16641754399402212,0.09576378786782871,0.3736863666329284
S-PROBE:R3:high,probe_r3__P02H__s42,0.2399587779028332,0.17501657266873025,0.5934117,0.0990389448979079,0.34879882013002084,0.09215650012691538,0.39783713331932075
S-PROBE:R1:high,probe__P02H__super_fast_run_10__s43,0.2641568948062047,0.08395502593212159,0.6337569,0.21227361456659727,0.22857045200514292,0.09350769826609469,0.3521690886907393
S-PROBE:R2:high,probe_r2__P02H__s43,0.25896578905985485,0.15365945809845696,0.66022575,0.10282893875863665,0.32888389902589127,0.03637694484206715,0.4086205741806262
S-PROBE:R3:high,probe_r3__P02H__s43,0.2565097755507303,0.20406128365618975,0.6587439,0.06811360095466296,0.388622095633131,0.03509830744050609,0.43046289926364223
S-PROBE:R1:high,probe__P02H__super_fast_run_10__s44,0.2412104336988561,0.04527230667767751,0.5907449,0.11671179184193876,0.2110868367955062,0.13011811631520553,0.29661887150578503
S-PROBE:R2:high,probe_r2__P02H__s44,0.2742480433355217,0.05450121192663019,0.6288598,0.16657306327387433,0.20640685660045435,0.1517721721071634,0.3496878018386604
S-PROBE:R3:high,probe_r3__P02H__s44,0.26002520346635744,0.13049247720145432,0.61923355,0.07281277955638024,0.315726248011282,0.10334116218824836,0.31138727662084364
S-PROBE:R1:high,probe__P03H__portal_1__s42,0.33664152527467056,0.08999460492737478,0.6666713,0.2612063094981627,0.10032915136781788,0.28064647088513245,0.09629250919014042
S-PROBE:R2:high,probe_r2__P03H__s42,0.30485570222820896,0.07172721168208974,0.6380122,0.23709790964753377,0.09204149425055802,0.24909364543790255,0.06985012121887724
S-PROBE:R3:high,probe_r3__P03H__s42,0.21745147131056425,0.1524854410757971,0.57136536,0.06652267050719704,0.31098295352827643,0.06301708482228044,0.2796280999521719
S-PROBE:R1:high,probe__P03H__portal_1__s43,0.29424799941419527,0.066032247913856,0.6578705,0.19303440692473103,0.13400746403697555,0.24266001361625883,0.11933791074094492
S-PROBE:R2:high,probe_r2__P03H__s43,0.2718814454824828,0.07154274646326707,0.6262603,0.2275749728166961,0.10031887427865921,0.24008004559258442,0.10642694493635628
S-PROBE:R3:high,probe_r3__P03H__s43,0.12114485847427495,0.2303067913482383,0.44961768,0.04531690295974577,0.2642714698782092,0.03552250954191364,0.26839080280368405
S-PROBE:R1:high,probe__P03H__portal_1__s44,0.32273224423388164,0.1047546165901293,0.6439024,0.1561464134006322,0.2277252848603527,0.270593912402969,0.1153152547813031
