group,clip_id,gini_dino,step_dino,lerp_dino,gini_pix,step_pix
S-GRID:NULLGEN,null_v3__hero_flight_5__s43,0.8995609338130115,0.0891773493008278,0.4306185337765562,0.8385762627067124,0.10684623726584819
S-GRID:NULLGEN,null_v3__shadow_smoke_0__s42,0.8209944030664342,0.12025325768313351,0.40237933992240066,0.8009132310529625,0.17590306684377147
S-GRID:NULLGEN,null_v3__shadow_smoke_0__s43,0.7041103042501995,0.14946281444447412,0.28750404654479966,0.6653918876751015,0.19103957610419192
S-GRID:NULLGEN,null_v3__air_bending_1__s42,0.8822008903039933,0.12650570346783196,0.2355808294796426,0.9256568297983763,0.10313270924756612
S-GRID:NULLGEN,null_v3__air_bending_1__s43,0.8065495011594173,0.09656459861356557,0.24879187311769607,0.9000289870587448,0.06929435557328695
S-GRID:NULLGEN,null_v3__display_transition_1__s42,0.9344666699082493,0.02354024147585222,0.2887763004393613,0.8614401043778945,0.07462845094064305
S-GRID:NULLGEN,null_v3__display_transition_1__s43,0.9143902231003354,0.12960531838177528,0.3550022248889181,0.7716916072307771,0.11432505560557235
S-GRID:NULLGEN,null_v3__earth_wave_3__s42,0.7805311341700825,0.2379523473653883,0.2347686480033424,0.7953995562049854,0.17275058936734095
S-GRID:NULLGEN,null_v3__earth_wave_3__s43,0.6891921993896157,0.18900826513459856,0.2899173981270393,0.6467862414884731,0.20100877814721776
S-GRID:NULLGEN,null_v3__earth_wave_5__s42,0.8118513785000063,0.12483776382731664,0.24339184351155316,0.8441345388187242,0.1083795828419864
S-GRID:NULLGEN,null_v3__earth_wave_5__s43,0.7970609497249517,0.08838846059719381,0.2388303875943718,0.7757116612047792,0.14703010852508078
S-GRID:NULLGEN,null_v3__firelava_4__s42,0.6967455101319626,0.1408475181416138,0.21301452521401043,0.8230721075792291,0.10912351960070135
S-GRID:NULLGEN,null_v3__firelava_4__s43,0.6941114730291069,0.15022440975654933,0.16869052295039316,0.8378381399265018,0.08526290319237236
S-GRID:NULLGEN,null_v3__hero_flight_6__s42,0.5791897615627513,0.14368299169897036,0.38067868741807903,0.6512571241634759,0.15882409476411666
S-GRID:NULLGEN,null_v3__hero_flight_6__s43,0.5553334431940844,0.16190075387724837,0.38284889898414487,0.6734094049563255,0.16699877980160724
S-GRID:NULLGEN,null_v3__melt_transition_2__s42,0.8942641655396684,0.12431556146638484,0.24660579733895993,0.8796407899900489,0.09752679541467431
S-GRID:NULLGEN,null_v3__melt_transition_2__s43,0.8011949376678353,0.13753053547499453,0.25085742217885976,0.7741458809937285,0.12489615857136935
