group,cls,clip_id,gini,offline,DR,d_frames,fit_rmse,lerp_rmse,gap_rel
S-PROBE:R3:high,color_rain_2,probe_r3__P16H__s43,0.9083334241282616,0.21746738384335,0.2523905475931323,8.0,0.0375413659156392,0.3841828748360976,1.0785635114937184
S-PROBE:R3:high,color_rain_2,probe_r3__P16H__s44,0.713264058200787,0.1608808788430599,0.1106893448597712,32.0,0.0342754724790431,0.2120491065468853,1.2288264497329422
S-PROBE:R3:high,color_rain_0,probe_r3__P17H__s42,0.7933591837851164,0.1978721780841277,0.2211771061366599,16.0,0.035662206740473,0.2260722757483707,0.8803358721299016
S-PROBE:R3:high,color_rain_0,probe_r3__P17H__s43,0.8870473739928442,0.1948109339960888,0.2239806163481822,8.0,0.0249079262702863,0.3448774607286168,0.855709892983874
S-PROBE:R3:high,color_rain_0,probe_r3__P17H__s44,0.7941560096043401,0.1698968217160841,0.0953051497981734,16.0,0.0280596448353015,0.2471373415530295,0.8647293889331252
S-PROBE:R3:high,earth_element_6,probe_r3__P18H__s42,0.4138270652659952,0.4399471793952629,0.4049523508439303,80.0,0.0324385415513562,0.0816629943619961,0.947370238980396
S-PROBE:R3:high,earth_element_6,probe_r3__P18H__s43,0.6156492782767495,0.4159604840771339,0.465538718566472,48.0,0.1332470716242565,0.2796997059057148,1.0506866719627508
S-PROBE:R3:high,earth_element_6,probe_r3__P18H__s44,0.6785452175312696,0.1596933720695816,0.1058254830635102,32.0,0.0366458433023129,0.2180146629914313,1.0280652142834628
S-PROBE:R3:high,earth_element_4,probe_r3__P19H__s42,0.6119799272530035,0.173417833599606,0.1341545446094137,32.0,0.0347135360938064,0.1748698895811478,0.6614231253112738
S-PROBE:R3:high,earth_element_4,probe_r3__P19H__s43,0.8091628369843149,0.2441890204306407,0.1530163049006206,24.0,0.0612686901859378,0.2624009401838209,0.6658167348859206
S-PROBE:R3:high,earth_element_4,probe_r3__P19H__s44,0.7773977856853573,0.4482994775738875,0.5003798891823961,64.0,0.1674783979420104,0.2469187111576829,0.70195327610204
S-PROBE:R3:high,train_rush_1,probe_r3__P20H__s42,0.8551738545705241,0.1192384800480039,0.101918620131801,8.0,0.0301141002061428,0.2463763188021124,1.5765599266861658
S-PROBE:R3:high,train_rush_1,probe_r3__P20H__s43,0.6653891964143326,0.2853247266313742,0.2592379200697746,48.0,0.0775437070152679,0.2872807700593405,1.6008564378897443
S-PROBE:R3:high,train_rush_1,probe_r3__P20H__s44,0.7459729645508846,0.198010721524885,0.1842818569232593,24.0,0.0386520490782914,0.3649371275318799,1.6135187728554272
S-PROBE:R3:high,train_rush_0,probe_r3__P21H__s42,0.944981343479717,0.0851963244160636,0.0760840528290841,3.0,0.0134389040933243,0.3325794857977833,1.1314131022668483
S-PROBE:R3:high,train_rush_0,probe_r3__P21H__s43,0.9245400379272204,0.0763396068221133,0.0099344489767803,12.0,0.0310776628121467,0.3059699217514392,1.1034012931171908
S-PROBE:R3:high,train_rush_0,probe_r3__P21H__s44,0.9693667575011592,0.1133294469428737,0.1165403812469007,0.5,0.0071665763383102,0.3843333760670613,1.1386935331407395
S-PROBE:R3:high,money_rain_3,probe_r3__P22H__s42,0.8155687257863311,0.3905631256372454,0.457047945019692,0.5,0.1356425417870316,0.356161278280391,0.8907821277674844
S-PROBE:R3:high,money_rain_3,probe_r3__P22H__s43,0.8554316124174406,0.3038887540776315,0.2910197757798868,12.0,0.0630393565708845,0.3738918012772203,0.9471614591345044
S-PROBE:R3:high,money_rain_3,probe_r3__P22H__s44,0.8679738060871829,0.2669029437766282,0.2675624930129584,5.0,0.0358859667628785,0.2918702431494605,1.0177086133488096
S-PROBE:R3:high,glitch_1,probe_r3__P23H__s42,0.9207316287354372,0.1257140854944083,0.0712479956545358,12.0,0.0379112177057185,0.2683302302947001,0.9247426649322402
S-PROBE:R3:high,glitch_1,probe_r3__P23H__s43,0.8773022239203359,0.12194800902404,0.0779238459184877,12.0,0.0370775214104161,0.253936687734647,1.0633897624092803
S-PROBE:R3:high,glitch_1,probe_r3__P23H__s44,0.7843150782647452,0.0795298602715157,0.0767412197043872,24.0,0.0165883515863087,0.2232049320563938,1.0887610057173611
S-PROBE:R3:high,acid_0,probe_r3__P24H__s42,0.8732606052411713,0.2133549843965625,0.2345285103122967,5.0,0.044583182512571,0.387004456499147,0.9251780255058506
S-PROBE:R3:high,acid_0,probe_r3__P24H__s43,0.81714368200669,0.2728994775072236,0.2961078439721452,16.0,0.0359578528739864,0.2826958361951627,0.9537663478457692
S-PROBE:R3:high,acid_0,probe_r3__P24H__s44,0.8554855473565426,0.3039172024367672,0.2077549650753028,5.0,0.0360566402628748,0.3575999810524043,0.9229521640864916
S-PROBE:R3:high,luminous_gaze_3,probe_r3__P25H__s42,0.912907484081015,0.2256667570982622,0.2593199195825529,0.5,0.0249551480843015,0.4105889649667059,0.5502443790467764
