space,group,key,s0,d_frames,rmse_fit,rmse_lerp,rmse_cut,rho_mean,rho_at_cross,nu_mean
DINO,S-PROBE:R3:high,probe_r3__P06H__s43,0.23,8.0,0.033014969502994845,0.3275519087633262,0.059277611967297424,0.23432461813910946,0.3715695859012555,0.2416851714397547
DINO,S-PROBE:R1:high,probe__P06H__explosion_0__s44,0.045,32.0,0.06193786599706043,0.3190279088775076,0.16026102931308742,0.32994050354924814,0.6663877801152837,0.35390301706787364
DINO,S-PROBE:R2:high,probe_r2__P06H__s44,0.015,32.0,0.09420672707789762,0.3489252103394662,0.1262822658174756,0.3390138555764959,0.6249163739462125,0.35611900238764843
DINO,S-PROBE:R3:high,probe_r3__P06H__s44,0.095,12.0,0.03709835600009204,0.4011666067181936,0.0787714605665397,0.2431758582638466,0.6204409150927261,0.25251150816489853
DINO,S-PROBE:R1:high,probe__P07H__plasma_explosion_2__s42,0.21,32.0,0.03730770092406554,0.22191653074523332,0.16521303444124322,0.3401124930769608,0.8527597112895596,0.36067660125352474
DINO,S-PROBE:R2:high,probe_r2__P07H__s42,0.23,32.0,0.038348930379556175,0.21030394406225195,0.1588160977729106,0.31608303118118064,0.8375698745997876,0.33590178798979253
DINO,S-PROBE:R3:high,probe_r3__P07H__s42,0.3,8.0,0.019953571958536417,0.2933399250005943,0.0820775134557632,0.18707798351394722,0.5134649153200649,0.19381196348611987
DINO,S-PROBE:R1:high,probe__P07H__plasma_explosion_2__s43,0.12,32.0,0.07723841250402072,0.27478222457413115,0.1225110062108228,0.35643199318003665,0.7041254632222466,0.36971342440948557
DINO,S-PROBE:R2:high,probe_r2__P07H__s43,0.05,32.0,0.030283342898302437,0.34889379369432494,0.13886919154354785,0.2960327047540596,0.8428873945244716,0.3109292920073569
DINO,S-PROBE:R3:high,probe_r3__P07H__s43,0.16,16.0,0.024096581811322588,0.3502944692326496,0.09925505822035122,0.2161169574317808,0.7783259586559305,0.2246940992145323
DINO,S-PROBE:R1:high,probe__P07H__plasma_explosion_2__s44,0.005,48.0,0.06063080337388361,0.2857664223133722,0.20284141921186327,0.3937414641491266,0.851814436323545,0.42157582231660207
DINO,S-PROBE:R2:high,probe_r2__P07H__s44,0.0,48.0,0.06171247219805875,0.294518638104885,0.2027258412907191,0.389451545326245,0.8597770518250399,0.41794513960830887
DINO,S-PROBE:R3:high,probe_r3__P07H__s44,0.295,5.0,0.029635339954213274,0.3013875346705622,0.05304968325297455,0.1894552308006252,0.2794688774759595,0.19211778640591817
DINO,S-PROBE:R1:high,probe__P08H__point_cloud_1__s42,0.09,32.0,0.07806309427898799,0.3038239385562131,0.13309253813777888,0.35950370821616184,0.6090642149056158,0.37726310069894764
DINO,S-PROBE:R2:high,probe_r2__P08H__s42,0.245,12.0,0.08494226116749236,0.2929496358864631,0.09968701824659901,0.35562374189215534,0.5080808354363628,0.36730515259083096
DINO,S-PROBE:R3:high,probe_r3__P08H__s42,0.165,3.0,0.07817015076755482,0.3834214298145847,0.08093911260110734,0.33397409888219004,0.3696216311091655,0.3418747287620479
DINO,S-PROBE:R1:high,probe__P08H__point_cloud_1__s43,0.005,64.0,0.06784442113748909,0.21808452332695266,0.22049546318501065,0.4260408902402596,0.8217517694924255,0.4609158589710027
DINO,S-PROBE:R2:high,probe_r2__P08H__s43,0.01,64.0,0.09201597286738371,0.22103791908704917,0.20050565283993896,0.423532528388558,0.8327175811769164,0.45424421320436964
DINO,S-PROBE:R3:high,probe_r3__P08H__s43,0.22,12.0,0.10185693731417964,0.3125607620771417,0.1081297754271152,0.3326818557326813,0.47477637862103045,0.34617113102147196
DINO,S-PROBE:R1:high,probe__P08H__point_cloud_1__s44,0.01,64.0,0.05288463997209681,0.21826974024875861,0.2344845276452907,0.4104507715416577,0.8514143695497387,0.44625139973810696
DINO,S-PROBE:R2:high,probe_r2__P08H__s44,0.135,48.0,0.06701115071552538,0.19853558986427203,0.22884963639561745,0.36509487111873656,0.8363312832025597,0.4001864219324401
DINO,S-PROBE:R3:high,probe_r3__P08H__s44,0.28500000000000003,2.0,0.023484921496705183,0.3324824531208596,0.024281085923895388,0.15992446005247898,0.3993841183319879,0.16261458272580442
DINO,S-PROBE:R1:high,probe__P09H__point_cloud_0__s42,0.0,104.0,0.2036415602365813,0.2036415602365813,0.3400816640295284,0.6574204428652992,0.6974744580850304,0.7330639523592675
DINO,S-PROBE:R2:high,probe_r2__P09H__s42,0.0,64.0,0.20273201787887593,0.3070053671623138,0.28274575775430916,0.4479948390914234,0.7423784985727538,0.5043222486411413
DINO,S-PROBE:R3:high,probe_r3__P09H__s42,0.0,5.0,0.0424969637667507,0.5298285080342282,0.07023041703272866,0.17672554507775612,0.7122930264166918,0.18133024111699142
DINO,S-PROBE:R1:high,probe__P09H__point_cloud_0__s43,0.0,104.0,0.2041864307595154,0.2041864307595154,0.38910796269389825,0.5823858623162977,0.1916035357900726,0.6831359468318989
DINO,S-PROBE:R2:high,probe_r2__P09H__s43,0.0,104.0,0.17795675319086657,0.17795675319086657,0.3253477080717386,0.5177097950401339,0.6131242763963906,0.5955190876782419
DINO,S-PROBE:R3:high,probe_r3__P09H__s43,0.295,1.0,0.039186585612638075,0.3118918633529851,0.05799881713362655,0.1862042463899798,0.37685025853528337,0.1898900868368484
DINO,S-PROBE:R1:high,probe__P09H__point_cloud_0__s44,0.0,104.0,0.18907857776983783,0.18907857776983783,0.3875949342243013,0.6152984197048901,0.7703731596429507,0.7122589383016604
DINO,S-PROBE:R2:high,probe_r2__P09H__s44,0.0,64.0,0.17853094624477217,0.2721541682750044,0.29760907742906506,0.4328368101520715,0.6634461619944393,0.4966274926919677
DINO,S-PROBE:R3:high,probe_r3__P09H__s44,0.045,32.0,0.04438816996600591,0.3463101364790702,0.17883366550145646,0.27582311732897674,0.747493912824601,0.3003755621505476
DINO,S-PROBE:R1:high,probe__P10H__monstrosity_0__s42,0.0,104.0,0.10379239945237045,0.10379239945237045,0.30577438298094195,0.5539086771303158,0.922525750672867,0.6127210858290154
DINO,S-PROBE:R2:high,probe_r2__P10H__s42,0.0,104.0,0.10528009082289491,0.10528009082289491,0.3152750414238396,0.5448752600958896,0.9013198997394357,0.6085309692097092
DINO,S-PROBE:R3:high,probe_r3__P10H__s42,0.33,16.0,0.03254051112461877,0.24686077453541552,0.11009139715500113,0.21337643727754574,0.49316076414425697,0.2259206002153563
DINO,S-PROBE:R1:high,probe__P10H__monstrosity_0__s43,0.05,80.0,0.08861236916118923,0.13531539110870214,0.24161234860488873,0.44197954042016674,0.7109239254801084,0.4815956604788784
DINO,S-PROBE:R2:high,probe_r2__P10H__s43,0.065,64.0,0.06327596251450791,0.18266495518454157,0.2289833622822866,0.39118625389697753,0.7640513647711817,0.42687025086091523
DINO,S-PROBE:R3:high,probe_r3__P10H__s43,0.355,12.0,0.029484802195947752,0.24697902781166237,0.09639781966449508,0.2262000151631605,0.5918094342272849,0.23479838122921354
DINO,S-PROBE:R1:high,probe__P10H__monstrosity_0__s44,0.0,80.0,0.06839449415572808,0.14049403154254853,0.27688956667469183,0.48616178605724863,0.8024359020541335,0.5380487071153818
DINO,S-PROBE:R2:high,probe_r2__P10H__s44,0.0,80.0,0.07130482328188587,0.1630056441125104,0.2634987306105655,0.4506858263236596,0.8783018386955449,0.49902713330566917
DINO,S-PROBE:R3:high,probe_r3__P10H__s44,0.295,12.0,0.034407383826562436,0.2742430371554299,0.07578037863094544,0.22358460027223578,0.507958336670393,0.23144986147648944
DINO,S-PROBE:R1:high,probe__P11H__water_element_3__s42,0.15,80.0,0.08770408874898325,0.1219431650823063,0.26324246009656477,0.4515428814581281,0.8472007972216037,0.4956507549284323
DINO,S-PROBE:R2:high,probe_r2__P11H__s42,0.07,80.0,0.09599124913769659,0.12265278471323067,0.30027686580714946,0.47704231065786695,0.8745352612849905,0.5314015641069353
DINO,S-PROBE:R3:high,probe_r3__P11H__s42,0.17,1.0,0.011470958336760269,0.4146926520679464,0.011799065223781867,0.13939016690386308,0.17949120277396657,0.13984772299104697
DINO,S-PROBE:R1:high,probe__P11H__water_element_3__s43,0.17,64.0,0.05820607309970153,0.11285343843155443,0.25651874332481217,0.4214292973034148,0.8427775842394918,0.4646673850178593
DINO,S-PROBE:R2:high,probe_r2__P11H__s43,0.0,80.0,0.09194635522478904,0.16750591578549,0.3064796411420187,0.4856311689148953,0.8453273254782555,0.5439408322095229
DINO,S-PROBE:R3:high,probe_r3__P11H__s43,0.155,32.0,0.040126318744658857,0.27034504910561175,0.15610169701751783,0.25000576692570187,0.7217354339117079,0.26962875314982143
DINO,S-PROBE:R1:high,probe__P11H__water_element_3__s44,0.085,80.0,0.11318473225813658,0.11901919446880507,0.31008681531387067,0.5075305447487216,0.8646805707437812,0.5663488579922019
DINO,S-PROBE:R2:high,probe_r2__P11H__s44,0.08,64.0,0.07045472198381877,0.1724961797156351,0.25284788570637,0.40597514671567264,0.8822563096839822,0.44589410391680834
DINO,S-PROBE:R3:high,probe_r3__P11H__s44,0.305,12.0,0.020882851991474535,0.27767220537157344,0.06545594340397022,0.17439009687852666,0.5128024900052202,0.1806959037114221
DINO,S-PROBE:R1:high,probe__P12H__water_element_4__s42,0.13,64.0,0.0769728421315621,0.12897184259978114,0.24688311780684666,0.48161550139317094,0.6923609566473727,0.5202484030003829
DINO,S-PROBE:R2:high,probe_r2__P12H__s42,0.195,64.0,0.08545864466863903,0.14036853927241041,0.21234537697944342,0.417048106301617,0.8042757860365606,0.44840937360169425
DINO,S-PROBE:R3:high,probe_r3__P12H__s42,0.52,12.0,0.03599522862145811,0.24741171928334457,0.08121877495473002,0.23188867184821021,0.5263746458267219,0.23820197592216824
DINO,S-PROBE:R1:high,probe__P12H__water_element_4__s43,0.14,48.0,0.04388660674368326,0.19486124220971607,0.19701351946396786,0.354072783811478,0.7125397990619888,0.3822264410756655
DINO,S-PROBE:R2:high,probe_r2__P12H__s43,0.125,48.0,0.08864890992963684,0.21041986386336078,0.17235525645905378,0.3807798728642881,0.5619804011566054,0.4021982851297056
DINO,S-PROBE:R3:high,probe_r3__P12H__s43,0.28500000000000003,3.0,0.10638847546871821,0.3284515812640055,0.10783209632645753,0.2336861118878101,0.21207184053717906,0.2429046036544653
DINO,S-PROBE:R1:high,probe__P12H__water_element_4__s44,0.1,64.0,0.03759143850574637,0.13600100442212118,0.20900418969677478,0.42529495991747307,0.7268745193411201,0.45872264436182164
DINO,S-PROBE:R2:high,probe_r2__P12H__s44,0.16,64.0,0.04143711903883175,0.10721647449564722,0.21095788914364266,0.42241477028451097,0.7265700881437414,0.45907525067055366
DINO,S-PROBE:R3:high,probe_r3__P12H__s44,0.42,8.0,0.030079573354124946,0.24406314974289164,0.07066748568807425,0.21666979812965198,0.8453996415621542,0.2232721926822121
DINO,S-PROBE:R1:high,probe__P13H__northern_lights_0__s42,0.075,64.0,0.06014711298931903,0.1806905425612937,0.2087976965990533,0.36366870885450703,0.7558534469014697,0.39504211137248485
DINO,S-PROBE:R2:high,probe_r2__P13H__s42,0.395,24.0,0.09860930970126232,0.18728574949575846,0.11826658738568135,0.3150104024537929,0.5756320134481054,0.33133072889207243
DINO,S-PROBE:R3:high,probe_r3__P13H__s42,0.18,16.0,0.03804393515492867,0.31430013882583746,0.11784159498079698,0.23789959649969658,0.49763061538929365,0.2520387495160759
DINO,S-PROBE:R1:high,probe__P13H__northern_lights_0__s43,0.18,48.0,0.030974860658988555,0.17623314146503619,0.1891559231888708,0.35105137676384024,0.8418130432973221,0.3770948004330778
DINO,S-PROBE:R2:high,probe_r2__P13H__s43,0.18,48.0,0.042269021138614596,0.17961374783825287,0.1743514012830261,0.37203029992412334,0.8542920713558909,0.39578206223654033
DINO,S-PROBE:R3:high,probe_r3__P13H__s43,0.26,16.0,0.03684234255179332,0.2694905467136749,0.11947593003969363,0.2669457290627217,0.803144264425231,0.2787198677322661
DINO,S-PROBE:R1:high,probe__P13H__northern_lights_0__s44,0.14,24.0,0.03962653459785916,0.3080958854581297,0.12912243435971174,0.2610829864554502,0.7293357704994017,0.2744507121322373
DINO,S-PROBE:R2:high,probe_r2__P13H__s44,0.22,12.0,0.02637115182309821,0.32788932028738577,0.08746079246069882,0.20092354316650218,0.8179355942147355,0.2087479431703265
DINO,S-PROBE:R3:high,probe_r3__P13H__s44,0.14,12.0,0.01644535448261511,0.38634017723232106,0.07235396050986848,0.19020618200136638,0.7646717751338457,0.1966054962276456
DINO,S-PROBE:R1:high,probe__P14H__fire_element_2__s42,0.09,32.0,0.06014365687033252,0.30055977320763955,0.13342222114913221,0.3345568531157802,0.6825881231350044,0.3499029735332875
DINO,S-PROBE:R2:high,probe_r2__P14H__s42,0.07,32.0,0.06398360320622887,0.3183984533277655,0.11967776111959164,0.31256521537551385,0.607750136424585,0.32781756456450734
DINO,S-PROBE:R3:high,probe_r3__P14H__s42,0.15,12.0,0.028477752024504137,0.37030518896913833,0.07653610532146445,0.19450790506610002,0.512188841399066,0.20354245055406248
DINO,S-PROBE:R1:high,probe__P14H__fire_element_2__s43,0.0,80.0,0.052994258148013056,0.1636573022391734,0.23675591761369083,0.49474729012058677,0.808834838659042,0.5325566463330624
DINO,S-PROBE:R2:high,probe_r2__P14H__s43,0.02,64.0,0.04312966803003426,0.1898171108397554,0.21277158747316816,0.47711584342147123,0.8007767570632502,0.5102291906470066
DINO,S-PROBE:R3:high,probe_r3__P14H__s43,0.225,5.0,0.021162614923310417,0.35280037858322033,0.05657433708055265,0.19876478843566966,0.35326666003761165,0.20167152070658997
DINO,S-PROBE:R1:high,probe__P14H__fire_element_2__s44,0.005,64.0,0.05430432224934266,0.22137668571207636,0.24380754523597645,0.40559700404547205,0.826081113002305,0.4451151261038877
DINO,S-PROBE:R2:high,probe_r2__P14H__s44,0.005,64.0,0.05510990637195175,0.2213172803141494,0.24122841831959352,0.39837323322722146,0.8239071641575187,0.43604885315332537
DINO,S-PROBE:R3:high,probe_r3__P14H__s44,0.18,32.0,0.03756293420616797,0.2552479567389894,0.16391305341150936,0.2717152506467137,0.8292817989606389,0.2923300410687807
DINO,S-PROBE:R1:high,probe__P15H__fire_element_3__s42,0.24,48.0,0.06381204531368806,0.14960689455378184,0.1869112364321869,0.4119160311432444,0.8316678483356953,0.4375046237565875
DINO,S-PROBE:R2:high,probe_r2__P15H__s42,0.035,64.0,0.06528814774314053,0.19800104032531066,0.1872253856993565,0.430365571696326,0.73737894155832,0.4576982117664805
DINO,S-PROBE:R3:high,probe_r3__P15H__s42,0.245,3.0,0.02734407731273294,0.3521172204117969,0.04674390095263575,0.207263314571696,0.2824043839855174,0.21026909920010164
DINO,S-PROBE:R1:high,probe__P15H__fire_element_3__s43,0.1,80.0,0.09011901608135446,0.11140810963394024,0.20577189970395499,0.4737022544494349,0.8115633697300744,0.5077041089295883
DINO,S-PROBE:R2:high,probe_r2__P15H__s43,0.035,80.0,0.05586414652060061,0.1172886785923064,0.22549844036916383,0.4809047685650558,0.7942680287675162,0.5185028269728714
DINO,S-PROBE:R3:high,probe_r3__P15H__s43,0.25,16.0,0.05378031756388259,0.28562156840505126,0.12691333390221488,0.24260168062131124,0.8100692934655309,0.2554218448066724
DINO,S-PROBE:R1:high,probe__P15H__fire_element_3__s44,0.325,48.0,0.078499281403954,0.1251030249977811,0.21237527237164722,0.4382996067094456,0.800680644664321,0.47191317528347554
DINO,S-PROBE:R2:high,probe_r2__P15H__s44,0.295,48.0,0.1122303767668506,0.14114205046676417,0.19137851361097266,0.43122583015749677,0.7665486246099843,0.4601739511036849
DINO,S-PROBE:R3:high,probe_r3__P15H__s44,0.435,3.0,0.026351636696475646,0.26386874637847985,0.02721206421531561,0.1911909166096933,0.14690237186755348,0.1950215272117493
DINO,S-PROBE:R1:high,probe__P16H__color_rain_2__s42,0.375,8.0,0.030321317758482375,0.26187254563486,0.06944161195583308,0.16723065565599618,0.5448348070474368,0.17184407086746842
DINO,S-PROBE:R2:high,probe_r2__P16H__s42,0.23500000000000001,8.0,0.0288138245292015,0.3335580529733462,0.05578270149526848,0.1373275002854716,0.5747126497784716,0.14340280307056813
DINO,S-PROBE:R3:high,probe_r3__P16H__s42,0.25,12.0,0.03030011807442999,0.3074017529004044,0.06648329957506484,0.15481973163224239,0.5773879065289657,0.16180583865223533
DINO,S-PROBE:R1:high,probe__P16H__color_rain_2__s43,0.23,16.0,0.035280418792937876,0.28857347146082024,0.0911750113332961,0.26534789390881003,0.6140960912968166,0.2770697353698058
DINO,S-PROBE:R2:high,probe_r2__P16H__s43,0.16,16.0,0.04001978912139097,0.3303608708220748,0.0965040456001697,0.31073905212288244,0.5696825483928989,0.32145459565777323
DINO,S-PROBE:R3:high,probe_r3__P16H__s43,0.115,12.0,0.04450461404404558,0.3903241874064338,0.08226598802591699,0.27663796280566816,0.7233776037022863,0.28281636638437957
DINO,S-PROBE:R1:high,probe__P16H__color_rain_2__s44,0.42,16.0,0.04013168019865422,0.21783556397179948,0.1062221490088016,0.2432894913404687,0.571098732297828,0.25383770369617725
DINO,S-PROBE:R2:high,probe_r2__P16H__s44,0.41500000000000004,16.0,0.03496195886596652,0.22094050092240858,0.11959263423824618,0.22833728501496237,0.6025973380241529,0.24088230992767756
DINO,S-PROBE:R3:high,probe_r3__P16H__s44,0.41000000000000003,16.0,0.035734494542911235,0.22268295351572506,0.119926777144546,0.2201417845581981,0.585507422056341,0.23291786861799046
DINO,S-PROBE:R1:high,probe__P17H__color_rain_0__s42,0.1,48.0,0.0575958723908497,0.2371151399708476,0.18335248648669775,0.332016944710534,0.8312025711978711,0.35556295066476634
DINO,S-PROBE:R2:high,probe_r2__P17H__s42,0.095,48.0,0.05077359063507769,0.23127649842832698,0.210587950600849,0.3652640780695828,0.8894196790659493,0.3939114221637657
DINO,S-PROBE:R3:high,probe_r3__P17H__s42,0.395,8.0,0.02176175943239939,0.2596964036980449,0.05783479866808135,0.21259519971534147,0.6073879970286161,0.21698240877679953
DINO,S-PROBE:R1:high,probe__P17H__color_rain_0__s43,0.17,32.0,0.04717403986675536,0.24426902220394234,0.17943477189887533,0.3089908604292556,0.8862270180725486,0.33138347282506425
DINO,S-PROBE:R2:high,probe_r2__P17H__s43,0.125,32.0,0.05331391634154824,0.2790904385938692,0.1540698111158185,0.2929504088869687,0.7753230257704834,0.31085529626335634
DINO,S-PROBE:R3:high,probe_r3__P17H__s43,0.21,8.0,0.025878881032124462,0.3510287865274257,0.06097291547316793,0.16521472930569545,0.4939745544694867,0.1689598709161199
DINO,S-PROBE:R1:high,probe__P17H__color_rain_0__s44,0.0,64.0,0.05715497374258759,0.25009223696729227,0.2250348322193087,0.3932167434998696,0.8959363120141547,0.4269259653187116
DINO,S-PROBE:R2:high,probe_r2__P17H__s44,0.04,48.0,0.0358096604962504,0.2752439865014971,0.2045563338319979,0.33712318374429506,0.8995006167459184,0.36462099662732567
DINO,S-PROBE:R3:high,probe_r3__P17H__s44,0.365,12.0,0.023591990378555507,0.2557598238265776,0.0804087841918731,0.17278566507350335,0.5807238847236604,0.17911569963641769
DINO,S-PROBE:R1:high,probe__P18H__earth_element_6__s42,0.0,64.0,0.067244704733218,0.23181918142694816,0.20002866509893366,0.46228602172359307,0.7209280667921142,0.4931040387750686
DINO,S-PROBE:R2:high,probe_r2__P18H__s42,0.015,64.0,0.0685421055190313,0.1943464187868012,0.23031049616532254,0.4805992319819832,0.8102881870674761,0.5192176974997263
DINO,S-PROBE:R3:high,probe_r3__P18H__s42,0.31,16.0,0.05997041617839305,0.21962684539629923,0.09742211994565428,0.3114481157396836,0.503507117402666,0.3246258172505251
DINO,S-PROBE:R1:high,probe__P18H__earth_element_6__s43,0.05,48.0,0.03295924416335536,0.24962033153507807,0.18696409904174704,0.40154747379793887,0.7386933857887165,0.4290303572427187
DINO,S-PROBE:R2:high,probe_r2__P18H__s43,0.07,48.0,0.04221207860233851,0.22911566550752907,0.1753000098443052,0.3895200542159861,0.6729573376235907,0.4183312148954473
DINO,S-PROBE:R3:high,probe_r3__P18H__s43,0.01,24.0,0.0625205903859108,0.39137889042213675,0.11218991633786718,0.3596310184380193,0.660996045634967,0.3749083080390168
DINO,S-PROBE:R1:high,probe__P18H__earth_element_6__s44,0.02,64.0,0.06615722900868704,0.17289236778357714,0.24422740024457396,0.5226939565461707,0.8271553269231983,0.5663479441731802
DINO,S-PROBE:R2:high,probe_r2__P18H__s44,0.0,80.0,0.05640031670542055,0.13369365635379504,0.2582163234148314,0.557978942936906,0.8264731993042268,0.6059172717345561
DINO,S-PROBE:R3:high,probe_r3__P18H__s44,0.325,24.0,0.04982037894086646,0.21776236382043931,0.10120863558216726,0.2890448350273436,0.6046760241957806,0.3027151564497583
DINO,S-PROBE:R1:high,probe__P19H__earth_element_4__s42,0.28,48.0,0.030481141117316448,0.15011749991980877,0.16591123122358548,0.3491337900309447,0.746032293590381,0.3732255917540497
DINO,S-PROBE:R2:high,probe_r2__P19H__s42,0.115,80.0,0.05980739961576666,0.07770001369254005,0.2701539486116133,0.4737273911311125,0.7480230891851877,0.5266123003801269
DINO,S-PROBE:R3:high,probe_r3__P19H__s42,0.395,12.0,0.030524078424021328,0.24761884014601626,0.06450280166456915,0.1498239862898825,0.4291204835984084,0.15721394167448327
DINO,S-PROBE:R1:high,probe__P19H__earth_element_4__s43,0.20500000000000002,80.0,0.07528415249060222,0.1378815039315192,0.25357186687242295,0.4319504782640345,0.7344312017527819,0.4775795521968185
DINO,S-PROBE:R2:high,probe_r2__P19H__s43,0.27,64.0,0.06509958423643308,0.14304683996346795,0.23235024385615627,0.40794130647930454,0.8208612502167103,0.4453804104003169
DINO,S-PROBE:R3:high,probe_r3__P19H__s43,0.265,16.0,0.04136793156095539,0.2825906180834889,0.1080976006407212,0.18364204000123677,0.6535253274511689,0.19239960412572876
DINO,S-PROBE:R1:high,probe__P19H__earth_element_4__s44,0.03,80.0,0.05004854005006,0.10659827927298077,0.2655377945704336,0.5168143969548128,0.8062861871001574,0.5646754492793064
DINO,S-PROBE:R2:high,probe_r2__P19H__s44,0.0,80.0,0.18038225784057313,0.2333454412165872,0.27817309138250285,0.5634407793205619,0.8266901774704531,0.6192465657352788
DINO,S-PROBE:R3:high,probe_r3__P19H__s44,0.025,48.0,0.09795916546324764,0.27062845630826315,0.18107531628611404,0.37842833150555516,0.8353956999845706,0.4048962186319576
DINO,S-PROBE:R1:high,probe__P20H__train_rush_1__s42,0.335,48.0,0.05920169536709141,0.18222219853630256,0.19955739016647195,0.31101104963158255,0.8123326228464042,0.33817214964150644
DINO,S-PROBE:R2:high,probe_r2__P20H__s42,0.43,32.0,0.03622608528823186,0.21065612882807785,0.1643248876477132,0.27767683203765736,0.792961477866317,0.2982524908787251
DINO,S-PROBE:R3:high,probe_r3__P20H__s42,0.44,5.0,0.02874138738604762,0.25128381553551327,0.03877840723408182,0.21389935257127557,0.4079769343041127,0.21978567892140904
DINO,S-PROBE:R1:high,probe__P20H__train_rush_1__s43,0.005,80.0,0.0735160715504975,0.15048412915753043,0.2293016118468183,0.4627730071237232,0.8207145744139366,0.500181633348079
DINO,S-PROBE:R2:high,probe_r2__P20H__s43,0.075,64.0,0.08612103819723803,0.1635581879956378,0.20227286785101317,0.44255611557847907,0.7946524554113025,0.4748359177030416
DINO,S-PROBE:R3:high,probe_r3__P20H__s43,0.09,32.0,0.0849508750144666,0.3015448687473202,0.12867342722358716,0.3400462623982203,0.5218187305067625,0.35846824606223515
DINO,S-PROBE:R1:high,probe__P20H__train_rush_1__s44,0.125,48.0,0.07713823182326426,0.18630787216711672,0.2313513279312971,0.43442144555412676,0.8239579327855523,0.47049409287003013
DINO,S-PROBE:R2:high,probe_r2__P20H__s44,0.06,64.0,0.06957881184178927,0.1733884120142581,0.22271795829958133,0.47067730540783814,0.8311500330311238,0.5047257065937117
DINO,S-PROBE:R3:high,probe_r3__P20H__s44,0.03,24.0,0.06531039747117297,0.37094896761077784,0.15180638298152532,0.37312849699591555,0.6171664608716592,0.3966257032269789
DINO,S-PROBE:R1:high,probe__P21H__train_rush_0__s42,0.1,32.0,0.027997134997363435,0.29420203799469097,0.15573357837795235,0.3386445374723303,0.7969013553662347,0.3580251807664099
DINO,S-PROBE:R2:high,probe_r2__P21H__s42,0.15,24.0,0.030221465371214968,0.29997821253368834,0.1276829102711249,0.29482167416890215,0.7917765340064675,0.3088068193135311
DINO,S-PROBE:R3:high,probe_r3__P21H__s42,0.295,3.0,0.03357014904414604,0.3037511384597678,0.04164644171443243,0.2213378925546677,0.4065738441162864,0.22501297995102387
DINO,S-PROBE:R1:high,probe__P21H__train_rush_0__s43,0.03,48.0,0.08427607041038772,0.2689249193367743,0.247276415745159,0.36076622811404374,0.7553275225848947,0.40104650320222646
DINO,S-PROBE:R2:high,probe_r2__P21H__s43,0.01,48.0,0.07528160342622295,0.30941908357088654,0.22379467594937003,0.29147820618719644,0.6982830908267883,0.3231467330308347
DINO,S-PROBE:R3:high,probe_r3__P21H__s43,0.27,12.0,0.026472238692818697,0.30143749456850966,0.0932918031828039,0.13680194106711763,0.7504099799594323,0.14311951870566028
DINO,S-PROBE:R1:high,probe__P21H__train_rush_0__s44,0.0,48.0,0.10209431713996821,0.3120628772019233,0.25813200674562,0.39523222336053154,0.8425296180228584,0.4388598031276347
DINO,S-PROBE:R2:high,probe_r2__P21H__s44,0.0,48.0,0.08013437207376083,0.3204955842065584,0.23800990310600043,0.3850345593373465,0.8190445966975717,0.42389296737301585
DINO,S-PROBE:R3:high,probe_r3__P21H__s44,0.22,3.0,0.0157665948948929,0.37329436825157325,0.04032027999180615,0.14276931845717586,0.17283805918135225,0.14312761965420903
DINO,S-PROBE:R1:high,probe__P22H__money_rain_3__s42,0.26,32.0,0.047518253893711046,0.1798147386927252,0.15716844880566905,0.3315054489291161,0.562441291242634,0.3551429944795988
DINO,S-PROBE:R2:high,probe_r2__P22H__s42,0.015,64.0,0.04013215797051218,0.2013709617234501,0.2126589720518357,0.4002436584566339,0.5979763950353155,0.44089025673120613
DINO,S-PROBE:R3:high,probe_r3__P22H__s42,0.085,3.0,0.06790068893442988,0.42834943944861503,0.07429361920904955,0.28705137636011757,0.5511354837300239,0.29358030768660637
DINO,S-PROBE:R1:high,probe__P22H__money_rain_3__s43,0.29,32.0,0.030332752196901177,0.19363380899089921,0.1522535548880626,0.313073964532899,0.809450705375133,0.33090387273112254
DINO,S-PROBE:R2:high,probe_r2__P22H__s43,0.01,64.0,0.08183376637247937,0.21806661457279738,0.2529328806404429,0.4168428057796133,0.7829724521055231,0.4594325566666798
DINO,S-PROBE:R3:high,probe_r3__P22H__s43,0.105,24.0,0.06051952909775161,0.3410824287418251,0.14726483845013247,0.285672096632222,0.7915925072285477,0.3008128833203612
DINO,S-PROBE:R1:high,probe__P22H__money_rain_3__s44,0.24,32.0,0.04149104910171674,0.19856028109045099,0.17219584618729364,0.33224466019911053,0.8126954200337696,0.3555302012814384
DINO,S-PROBE:R2:high,probe_r2__P22H__s44,0.33,16.0,0.054585530658881755,0.2268248623144954,0.09488844195379131,0.28904644356396353,0.6156651374776013,0.29892929048178085
DINO,S-PROBE:R3:high,probe_r3__P22H__s44,0.315,3.0,0.02935320827375119,0.29943474315300556,0.036631137625967494,0.20573439712451927,0.3781328013245302,0.20826255461897927
DINO,S-PROBE:R1:high,probe__P23H__glitch_1__s42,0.015,80.0,0.092828461329825,0.1410009256294115,0.2829961298847295,0.5393826820222203,0.8790893290393247,0.5892558128600037
DINO,S-PROBE:R2:high,probe_r2__P23H__s42,0.01,80.0,0.04746470333554499,0.13922028721327087,0.23525294067491656,0.47511222043993323,0.848074361414892,0.5133211062025959
DINO,S-PROBE:R3:high,probe_r3__P23H__s42,0.34500000000000003,16.0,0.04169498953295791,0.251594816426,0.09905490012842125,0.21126997814544998,0.7780751146672837,0.21941246662721528
