clip_id,group,cls,path,a_idx,b_idx,gini,offline,DR,gap_rel
base_cond|01_effect__dai|132cf963c0,GEN:base_cond:v2:effect:both,shadow_smoke_2,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__shadow_smoke_2__ref_shadow_smoke_1__s43.mp4,8,113,0.5818956906629429,0.3879763394087728,0.2252936256250686,0.8354744483257188
base_cond|01_effect__dai|bb277a3c22,GEN:base_cond:v2:effect:start,super_fast_run_10,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__super_fast_run_10__ref_super_fast_run_1__s42.mp4,8,120,0.5667326416751082,0.7274129921098228,0.764808391001445,0.7182183326509005
base_cond|01_effect__dai|4b0132a150,GEN:base_cond:v2:effect:start,super_fast_run_10,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__super_fast_run_10__ref_super_fast_run_1__s43.mp4,8,120,0.5147096724107887,0.7283180202732689,0.7470280969107289,0.7552574572064391
base_cond|01_effect__dai|39455656d5,GEN:base_cond:v2:effect:start,animalization_3,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__animalization_3__ref_animalization_1__s42.mp4,8,120,0.5856688831004142,0.3622085947248958,0.3644907379031331,0.5547139454286006
base_cond|01_effect__dai|47a17538b3,GEN:base_cond:v2:effect:start,animalization_3,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__animalization_3__ref_animalization_1__s43.mp4,8,120,0.4228435101940486,0.2025502418950186,0.2102835417862824,0.530842821486177
base_cond|01_effect__dai|fb4dcd9d21,GEN:base_cond:v2:effect:start,color_rain_3,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__color_rain_3__ref_color_rain_1__s42.mp4,8,120,0.4771968949479206,0.5268384353436621,0.5567082454772095,0.4529496279565233
base_cond|01_effect__dai|2284dd9e3b,GEN:base_cond:v2:effect:start,color_rain_3,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__color_rain_3__ref_color_rain_1__s43.mp4,8,120,0.5311672479558303,0.6896358148623153,0.6939253923458241,0.4600200049655831
base_cond|01_effect__dai|dc197192e6,GEN:base_cond:v2:effect:start,gas_transformation_7,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__gas_transformation_7__ref_earth_element_4__s42.mp4,8,120,0.7215147718032411,0.2624363444303442,0.2957309033814128,0.7892752346171973
base_cond|01_effect__dai|6afb93a35f,GEN:base_cond:v2:effect:start,gas_transformation_7,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__gas_transformation_7__ref_earth_element_4__s43.mp4,8,120,0.6417816593137309,0.3835652248445358,0.5028336025907421,0.8686765750094805
base_cond|01_effect__dai|62c1d4ec45,GEN:base_cond:v2:effect:start,illustration_scene_7,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__illustration_scene_7__ref_gas_transformation_6__s42.mp4,8,120,0.6010382169713857,0.1166538440431267,0.1360844175818765,0.9763222956515242
base_cond|01_effect__dai|29304fc9dc,GEN:base_cond:v2:effect:start,illustration_scene_7,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__illustration_scene_7__ref_gas_transformation_6__s43.mp4,8,120,0.7122383231763894,0.2081035463338301,0.2319215580814642,1.0214533627842397
base_cond|01_effect__dai|101546e5af,GEN:base_cond:v2:effect:start,cotton_cloud_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__cotton_cloud_0__ref_super_fast_run_0__s42.mp4,8,120,0.6194412083337673,1.138563850361173,1.509571521831712,0.487483640206634
base_cond|01_effect__dai|c915b81f24,GEN:base_cond:v2:effect:start,cotton_cloud_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__cotton_cloud_0__ref_super_fast_run_0__s43.mp4,8,120,0.5437829949134474,0.5332238838393172,0.6526324398196091,0.8555615616492143
base_cond|01_effect__dai|cf66463329,GEN:base_cond:v2:effect:both,display_transition_1,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__display_transition_1__ref_hero_flight_5__s42.mp4,8,113,0.8140209312472866,1.2045018277578805,0.3753880867141724,0.8268361846333295
base_cond|01_effect__dai|a4a9982d49,GEN:base_cond:v2:effect:both,display_transition_1,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__display_transition_1__ref_hero_flight_5__s43.mp4,8,113,0.7938597491257382,1.335127144378583,0.5976703756548623,0.8184764899228143
base_cond|01_effect__dai|366022fe18,GEN:base_cond:v2:effect:start,monstrosity_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__monstrosity_0__ref_illustration_scene_4__s42.mp4,8,120,0.7760445879603557,0.2876469155299545,0.3428918723110153,0.845144488018257
base_cond|01_effect__dai|f595a0b17e,GEN:base_cond:v2:effect:start,monstrosity_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__monstrosity_0__ref_illustration_scene_4__s43.mp4,8,120,0.7646551339168335,0.3080916556963046,0.2814838101037415,0.8699630332535476
base_cond|01_effect__dai|306f92fdd1,GEN:base_cond:v2:effect:start,mystification_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__mystification_0__ref_illustration_scene_4__s42.mp4,8,120,0.518909594506515,0.3429201470699656,0.3973927535280269,0.74178031799621
base_cond|01_effect__dai|0af3fc3b6b,GEN:base_cond:v2:effect:start,mystification_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__mystification_0__ref_illustration_scene_4__s43.mp4,8,120,0.7914919465052577,0.2210204600398018,0.1955045778421794,0.6859304519387037
base_cond|01_effect__dai|247d1c785a,GEN:base_cond:v2:effect:start,portal_4,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__portal_4__ref_polygon_4__s42.mp4,8,120,0.7676761782525883,0.1431510259787076,0.1427764428431058,1.1010825023397035
base_cond|01_effect__dai|c22804e93e,GEN:base_cond:v2:effect:start,portal_4,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__portal_4__ref_polygon_4__s43.mp4,8,120,0.6598757665248558,0.2516176557786229,0.2798487526871731,0.9284216026207456
base_cond|01_effect__dai|06338c6484,GEN:base_cond:v2:effect:both,raven_transition_2,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__raven_transition_2__ref_shadow_smoke_0__s42.mp4,8,113,0.6921060749465584,0.3573613827366376,0.3714875767145515,1.0187464408328155
base_cond|01_effect__dai|4f0ed63b33,GEN:base_cond:v2:effect:both,raven_transition_2,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__raven_transition_2__ref_shadow_smoke_0__s43.mp4,8,113,0.665318531836602,0.4488696836670396,0.5404577091848491,1.0196121877602853
base_cond|01_effect__dai|ef87b05791,GEN:base_cond:v2:effect:start,portal_4,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__portal_4__ref_super_fast_run_0__s42.mp4,8,120,0.6728166808050462,0.6367126574106591,0.6297827631160287,0.8996759880428827
base_cond|01_effect__dai|1c17a6517e,GEN:base_cond:v2:effect:start,portal_4,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__portal_4__ref_super_fast_run_0__s43.mp4,8,120,0.5690026359129641,0.588809163308685,0.5678052920945094,0.9691775696706124
base_cond|01_effect__dai|dd2c973500,GEN:base_cond:v2:effect:start,shadow_3,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__shadow_3__ref_wireframe_0__s42.mp4,8,120,0.7909809189758448,0.1850074610156437,0.1859290797692649,0.8563584215656971
base_cond|01_effect__dai|d294c715a7,GEN:base_cond:v2:effect:start,shadow_3,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__shadow_3__ref_wireframe_0__s43.mp4,8,120,0.7183113925424405,0.1773759800305027,0.1920485814828163,0.8019767535525698
base_cond|01_effect__dai|30e3a7e795,GEN:base_cond:v2:effect:start,live_concert_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__live_concert_0__ref_gas_transformation_6__s42.mp4,8,120,0.6265456259102231,0.2596807702149561,0.3178388682233939,0.7552335689931868
base_cond|01_effect__dai|9d4c1608c4,GEN:base_cond:v2:effect:start,live_concert_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__live_concert_0__ref_gas_transformation_6__s43.mp4,8,120,0.5706186229817853,0.2809991392993436,0.2969107939324976,0.7934785968447091
base_cond|01_effect__dai|f7282b0e45,GEN:base_cond:v2:effect:both,melt_transition_2,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__melt_transition_2__ref_shadow_smoke_0__s42.mp4,8,113,0.8062387747242437,0.325711811601318,0.0751324061018295,0.7672737912064025
base_cond|01_effect__dai|321daf2df3,GEN:base_cond:v2:effect:both,melt_transition_2,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__melt_transition_2__ref_shadow_smoke_0__s43.mp4,8,113,0.5630795874865293,0.5992338626243974,0.8374208554911144,0.767581245041583
base_cond|01_effect__dai|08eccc2990,GEN:base_cond:v2:effect:start,wireframe_2,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__wireframe_2__ref_wireframe_1__s42.mp4,8,120,0.5333305152986034,0.1042775165545317,0.075713860552482,1.2908640035351913
base_cond|01_effect__dai|e2a0cf7c8e,GEN:base_cond:v2:effect:start,wireframe_2,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__wireframe_2__ref_wireframe_1__s43.mp4,8,120,0.6532638964330524,0.0206017720101633,0.0128574542611242,1.1747675749559872
base_cond|01_effect__dai|eb661cffd8,GEN:base_cond:v2:effect:start,animalization_0,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__animalization_0__ref_animalization_1__s42.mp4,8,120,0.3098620698467118,0.3998812007826552,0.4526953532839936,0.8823052016859375
base_cond|01_effect__dai|015bc5528b,GEN:base_cond:v2:effect:start,animalization_0,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__animalization_0__ref_animalization_1__s43.mp4,8,120,0.4079398073272373,0.4816025625400442,0.5287889779470298,0.6704261688035793
base_cond|01_effect__dai|272cd7efc1,GEN:base_cond:v2:effect:start,shadow_10,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__shadow_10__ref_shadow_0__s42.mp4,8,120,0.5510191705983492,0.2467725105700727,0.2754079336498026,1.3718564558227817
base_cond|01_effect__dai|8a7d838021,GEN:base_cond:v2:effect:start,shadow_10,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__shadow_10__ref_shadow_0__s43.mp4,8,120,0.324440326408826,0.284491128147008,0.2950571306655642,1.38190215812858
base_cond|01_effect__dai|241669bd82,GEN:base_cond:v2:effect:both,shadow_smoke_0,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__shadow_smoke_0__ref_shadow_smoke_1__s42.mp4,8,113,0.5855740699354139,0.776803766780017,0.6620377008690903,0.5564317457799342
base_cond|01_effect__dai|7900e72368,GEN:base_cond:v2:effect:both,shadow_smoke_0,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__shadow_smoke_0__ref_shadow_smoke_1__s43.mp4,8,113,0.7145586581527767,0.6618007335992725,0.2801179423568114,0.5554729547359515
base_cond|01_effect__dai|cb3fc1a9d4,GEN:base_cond:v2:effect:start,illustration_scene_4,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__illustration_scene_4__ref_illustration_scene_0__s42.mp4,8,120,0.7924466140194399,0.3218221343889011,0.3573437553230326,0.7221079606351773
base_cond|01_effect__dai|1ad3fd104f,GEN:base_cond:v2:effect:start,illustration_scene_4,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__illustration_scene_4__ref_illustration_scene_0__s43.mp4,8,120,0.7045878745256109,0.4451098459832152,0.4722885964381498,0.5919004338068226
base_cond|01_effect__dai|0dd61665fe,GEN:base_cond:v2:effect:start,money_rain_1,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__money_rain_1__ref_money_rain_0__s42.mp4,8,120,0.6685482863147199,0.9489730461616578,1.168956715875373,0.6233834168061286
base_cond|01_effect__dai|e917363356,GEN:base_cond:v2:effect:start,money_rain_1,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__money_rain_1__ref_money_rain_0__s43.mp4,8,120,0.5305870582747778,0.398349751974456,0.4934475636449618,0.8495493351630458
base_cond|01_effect__dai|e8a08a4398,GEN:base_cond:v2:effect:start,gas_transformation_6,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__gas_transformation_6__ref_gas_transformation_0__s42.mp4,8,120,0.6224373891854633,0.2556186040730784,0.2320597977584134,0.6432893849504979
base_cond|01_effect__dai|a7fb080afb,GEN:base_cond:v2:effect:start,gas_transformation_6,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__gas_transformation_6__ref_gas_transformation_0__s43.mp4,8,120,0.7067174362377266,0.2287435724884013,0.1916288633470179,0.6640426166882658
base_cond|01_effect__dai|813e309a3b,GEN:base_cond:v2:effect:both,hero_flight_5,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__hero_flight_5__ref_hero_flight_0__s42.mp4,8,113,0.8111442276792835,0.3241146605667919,0.2394732988947697,0.6772043720036716
base_cond|01_effect__dai|687fbf79aa,GEN:base_cond:v2:effect:both,hero_flight_5,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__hero_flight_5__ref_hero_flight_0__s43.mp4,8,113,0.6874994613042564,0.3881580053295692,0.3493048442187711,0.6752170119047285
base_cond|01_effect__dai|f581b9e63e,GEN:base_cond:v2:effect:both,hero_flight_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__hero_flight_1__ref_hero_flight_0__s42.mp4,8,113,0.6951859781677667,0.4330397667508304,0.4703372214877814,0.7437033363187371
base_cond|01_effect__dai|c5e323ef94,GEN:base_cond:v2:effect:both,hero_flight_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__hero_flight_1__ref_hero_flight_0__s43.mp4,8,113,0.7536228395786948,0.4404552392423095,0.454707979693324,0.7444465465999202
base_cond|01_effect__dai|09ff85351f,GEN:base_cond:v2:effect:start,illustration_scene_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__illustration_scene_1__ref_illustration_scene_0__s42.mp4,8,120,0.5600299803036097,0.1361173002607354,0.1561397088283755,1.026552950962794
base_cond|01_effect__dai|56062e7af0,GEN:base_cond:v2:effect:start,illustration_scene_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__illustration_scene_1__ref_illustration_scene_0__s43.mp4,8,120,0.7954576481676103,0.3114056824650825,0.3203856740967927,1.058992412708111
base_cond|01_effect__dai|a0640bc00d,GEN:base_cond:v2:effect:start,portal_10,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__portal_10__ref_portal_0__s42.mp4,8,120,0.7985814360525305,0.4089530987434143,0.5555301809101058,0.8661169793129728
base_cond|01_effect__dai|ed33c8e5d1,GEN:base_cond:v2:effect:start,portal_10,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__portal_10__ref_portal_0__s43.mp4,8,120,0.6199722833064973,0.3352107963654163,0.3598515556033158,0.879978075113072
base_cond|01_effect__dai|d13376ac56,GEN:base_cond:v2:effect:start,shadow_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__shadow_1__ref_shadow_0__s42.mp4,8,120,0.5749111630013266,0.2407972859896969,0.2376852994050992,1.0213761237144825
base_cond|01_effect__dai|a8a801a052,GEN:base_cond:v2:effect:start,shadow_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__shadow_1__ref_shadow_0__s43.mp4,8,120,0.3396976742647304,0.2855599590161714,0.2953944596941568,1.21393670054873
base_cond|01_effect__dai|1db32bbc9f,GEN:base_cond:v2:effect:start,money_rain_3,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__money_rain_3__ref_portal_1__s42.mp4,8,120,0.4978394523558997,0.3926075034528978,0.3853823993096372,0.7142728308244285
base_cond|01_effect__dai|a97c7e1534,GEN:base_cond:v2:effect:start,money_rain_3,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__money_rain_3__ref_portal_1__s43.mp4,8,120,0.4343243075766938,0.3199756344268327,0.3087892056206799,0.98256661427764
base_cond|01_effect__dai|c3b69e0840,GEN:base_cond:v2:effect:start,polygon_8,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__polygon_8__ref_shadow_10__s42.mp4,8,120,0.8181094276008891,0.2425049424006952,0.2440095751056212,1.165540358232311
base_cond|01_effect__dai|9377e82140,GEN:base_cond:v2:effect:start,polygon_8,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__polygon_8__ref_shadow_10__s43.mp4,8,120,0.7544239835065103,0.2107981945555355,0.1248687110127054,1.0472805236137384
base_cond|01_effect__dai|390b535f3a,GEN:base_cond:v2:effect:start,earth_element_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__earth_element_1__ref_earth_element_0__s42.mp4,8,120,0.4375606388714805,0.213716994400765,0.2253056665410062,0.660430820568662
base_cond|01_effect__dai|c934672faf,GEN:base_cond:v2:effect:start,earth_element_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__earth_element_1__ref_earth_element_0__s43.mp4,8,120,0.4586080330280786,0.3632152814623325,0.3961774544099506,0.6096880212000231
base_cond|01_effect__dai|b695a0486b,GEN:base_cond:v2:effect:start,gas_transformation_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__gas_transformation_1__ref_gas_transformation_0__s42.mp4,8,120,0.5316695090081129,0.1940560509896551,0.2072420142043876,0.4217581932150475
base_cond|01_effect__dai|f0b7deeff7,GEN:base_cond:v2:effect:start,gas_transformation_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__gas_transformation_1__ref_gas_transformation_0__s43.mp4,8,120,0.7300281042045431,0.4750361793603259,0.5874085115372608,0.3852334896781999
base_cond|01_effect__dai|de322decc8,GEN:base_cond:v2:effect:start,color_rain_0,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__color_rain_0__ref_color_rain_1__s42.mp4,8,120,0.4909634561386964,0.3693472305840931,0.4374950782009028,0.3014323548047843
base_cond|01_effect__dai|aa5a90a69b,GEN:base_cond:v2:effect:start,color_rain_0,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__color_rain_0__ref_color_rain_1__s43.mp4,8,120,0.6898122382383249,0.3121921365505375,0.267209061576997,0.269080686705927
base_cond|01_effect__dai|17020243c4,GEN:base_cond:v2:effect:start,earth_element_4,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__earth_element_4__ref_earth_element_0__s42.mp4,8,120,0.6104209106807059,0.1894578633173146,0.1353819975763351,0.6699996187993168
base_cond|01_effect__dai|fb8bf74edb,GEN:base_cond:v2:effect:start,earth_element_4,store/gens/005_base_cond/01_effect__dai/videos/G-memo-probe__ctt_v2__earth_element_4__ref_earth_element_0__s43.mp4,8,120,0.4109068981434052,0.2648203807264331,0.2931142656253021,0.7285065110433856
base_cond|01_effect__dai|05022f8777,GEN:base_cond:v2:effect:start,earth_element_6,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__earth_element_6__ref_gas_transformation_6__s42.mp4,8,120,0.4625624987547561,0.2205789210030171,0.215737097860055,0.8353465054767574
base_cond|01_effect__dai|2493dbf35a,GEN:base_cond:v2:effect:start,earth_element_6,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__earth_element_6__ref_gas_transformation_6__s43.mp4,8,120,0.4031394066614655,0.2770094369987605,0.3080442756672625,0.8404543861304754
base_cond|01_effect__dai|8e23bd8000,GEN:base_cond:v2:effect:start,gas_transformation_7,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__gas_transformation_7__ref_illustration_scene_4__s42.mp4,8,120,0.8625075834391496,0.0567772919357318,0.0060974759151732,1.14115859349289
base_cond|01_effect__dai|5b4fe09315,GEN:base_cond:v2:effect:start,gas_transformation_7,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__gas_transformation_7__ref_illustration_scene_4__s43.mp4,8,120,0.8399238688353214,0.1300348437319677,0.0906945196181713,1.0847767366542795
base_cond|01_effect__dai|b26b12c6b9,GEN:base_cond:v2:effect:start,earth_element_4,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_element_4__ref_color_rain_0__s42.mp4,8,120,0.4386153404872592,0.2432667188134451,0.249057436179566,0.5681008880819072
base_cond|01_effect__dai|6981bf2e68,GEN:base_cond:v2:effect:start,earth_element_4,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_element_4__ref_color_rain_0__s43.mp4,8,120,0.4597373089928707,0.3579747456102693,0.427418250458052,0.5450576002335028
base_cond|01_effect__dai|17640d22f8,GEN:base_cond:v2:effect:start,earth_element_6,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_element_6__ref_color_rain_0__s42.mp4,8,120,0.8173025567852834,0.2161389138090572,0.2090230866752473,0.5222579277231271
base_cond|01_effect__dai|28e9b65d0c,GEN:base_cond:v2:effect:start,earth_element_6,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_element_6__ref_color_rain_0__s43.mp4,8,120,0.4732928243710048,0.3184936500506625,0.3501045290971755,0.6668596869761022
base_cond|01_effect__dai|dee150ce85,GEN:base_cond:v2:effect:start,wireframe_7,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__wireframe_7__ref_earth_element_4__s42.mp4,8,120,0.5482009391826788,0.3178400212555463,0.3108556457371242,0.8757660758585574
base_cond|01_effect__dai|038212e78f,GEN:base_cond:v2:effect:start,wireframe_7,store/gens/005_base_cond/01_effect__dai/videos/G-ref-control__ctt_v2__wireframe_7__ref_earth_element_4__s43.mp4,8,120,0.3645005713274072,0.5070372961059846,0.5780357143343084,0.7314299746636642
base_cond|01_effect__dai|8b0ee7ac38,GEN:base_cond:v2:effect:start,color_rain_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__color_rain_0__ref_animalization_0__s42.mp4,8,120,0.5650488734867751,0.3459994518161431,0.3808529918269263,0.6111949975938592
base_cond|01_effect__dai|d540d14b4d,GEN:base_cond:v2:effect:start,color_rain_0,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__color_rain_0__ref_animalization_0__s43.mp4,8,120,0.5601797488517994,0.4947667292308537,0.5971721487517536,0.5276322094313121
base_cond|01_effect__dai|d2dbfba823,GEN:base_cond:v2:effect:start,earth_element_6,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_element_6__ref_wireframe_0__s42.mp4,8,120,0.9003773886398876,0.0679397159566399,0.0235089519313124,0.4483018428886497
base_cond|01_effect__dai|6b966fd521,GEN:base_cond:v2:effect:start,earth_element_6,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_element_6__ref_wireframe_0__s43.mp4,8,120,0.4397903662250844,0.3396553721144501,0.3311229056817347,1.037199707863684
base_cond|01_effect__dai|3e341a79e1,GEN:base_cond:v2:effect:both,earth_wave_3,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_wave_3__ref_hero_flight_5__s42.mp4,8,113,0.574670513023319,0.5177860574902231,0.3670449478326351,0.773881417365757
base_cond|01_effect__dai|2f6a3adca9,GEN:base_cond:v2:effect:both,earth_wave_3,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__earth_wave_3__ref_hero_flight_5__s43.mp4,8,113,0.7118138275198451,0.629614326011209,0.7680377131885281,0.7695313537329014
base_cond|01_effect__dai|93ece6cafc,GEN:base_cond:v2:effect:start,polygon_4,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__polygon_4__ref_money_rain_1__s42.mp4,8,120,0.4606743595900042,0.6580156008684341,0.7027241232472616,0.39058652977064
base_cond|01_effect__dai|134f6fc38b,GEN:base_cond:v2:effect:start,polygon_4,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__polygon_4__ref_money_rain_1__s43.mp4,8,120,0.4346575489262483,0.6385135274636274,0.6810368704483434,0.4544119322007572
base_cond|01_effect__dai|1a7e47d074,GEN:base_cond:v2:effect:start,polygon_8,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__polygon_8__ref_money_rain_1__s42.mp4,8,120,0.6494288538253574,0.7035030421580898,0.7593298940372287,0.7483414815975573
base_cond|01_effect__dai|ba7a3d886c,GEN:base_cond:v2:effect:start,polygon_8,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__polygon_8__ref_money_rain_1__s43.mp4,8,120,0.6172053581324368,0.6132320784050356,0.6584000965378649,0.7162391935967698
base_cond|01_effect__dai|7df7422e08,GEN:base_cond:v2:effect:start,money_rain_2,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__money_rain_2__ref_money_rain_0__s42.mp4,8,120,0.6045161081920465,0.5485869315764603,0.5979419936205158,0.9090394867198456
base_cond|01_effect__dai|f4827d8d07,GEN:base_cond:v2:effect:start,money_rain_2,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__money_rain_2__ref_money_rain_0__s43.mp4,8,120,0.5481356300022322,0.5331077632992374,0.6374974570993844,0.9905525992308506
base_cond|01_effect__dai|dfaa2a5699,GEN:base_cond:v2:effect:start,polygon_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__polygon_1__ref_polygon_0__s42.mp4,8,120,0.6347576121062328,0.2596238979064836,0.1892122683972759,0.7285713036486758
base_cond|01_effect__dai|bf5217198a,GEN:base_cond:v2:effect:start,polygon_1,store/gens/005_base_cond/01_effect__dai/videos/G-fit__ctt_v2__polygon_1__ref_polygon_0__s43.mp4,8,120,0.6095674316701094,0.2343672654701869,0.209434766696995,0.7063177794977443
base_cond|01_effect__dai|91d2268d7f,GEN:base_cond:v2:effect:start,fire_element_2,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__fire_element_2__ref_wireframe_0__s42.mp4,8,120,0.5889906248691512,0.2492366292593927,0.2436620660614629,0.5522071057193517
base_cond|01_effect__dai|0982d5fb53,GEN:base_cond:v2:effect:start,fire_element_2,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__fire_element_2__ref_wireframe_0__s43.mp4,8,120,0.4177985720939488,0.3344063029325328,0.3504589682559077,0.5965849400096385
base_cond|01_effect__dai|8207349135,GEN:base_cond:v2:effect:start,gas_transformation_6,store/gens/005_base_cond/01_effect__dai/videos/G-unseen-cross__ctt_v2__gas_transformation_6__ref_earth_element_4__s42.mp4,8,120,0.6579190408316626,0.0871401802278473,0.0805381453196174,0.5501562431986129
